group,id,course,module,grade
15,337,Radiation Ecology and Environmental Science,1,5.9
15,337,Radiation Ecology and Environmental Science,1,11.2
15,337,Radiation Ecology and Environmental Science,1,6.1
15,337,Radiation Ecology and Environmental Science,1,9.8
15,337,Renewable Energy and Sustainable Living,1,12
15,337,Renewable Energy and Sustainable Living,1,7.5
15,337,Renewable Energy and Sustainable Living,1,7
15,337,Renewable Energy and Sustainable Living,1,9
15,337,Renewable Energy and Sustainable Living,1,7.5
15,337,Renewable Energy and Sustainable Living,1,9.5
15,337,Renewable Energy and Sustainable Living,1,9.5
15,337,Scavenging and Resource Management,2,12
15,337,Scavenging and Resource Management,2,12.75
15,337,Scavenging and Resource Management,2,12.75
15,337,Scavenging and Resource Management,2,13.25
15,337,Scavenging and Resource Management,2,13
15,337,Survival Skills and Wilderness Medicine,2,11.25
15,337,Survival Skills and Wilderness Medicine,2,12
15,337,Survival Skills and Wilderness Medicine,2,12.75
15,337,Survival Skills and Wilderness Medicine,2,12.5
15,337,Survival Skills and Wilderness Medicine,2,13
15,361,Art and Expression in a Post-Apocalyptic World,3,15.7
15,361,Art and Expression in a Post-Apocalyptic World,3,14.7
15,361,Art and Expression in a Post-Apocalyptic World,3,11.8
15,361,Art and Expression in a Post-Apocalyptic World,3,14.4
15,361,Art and Expression in a Post-Apocalyptic World,3,13.4
15,361,Art and Expression in a Post-Apocalyptic World,3,11.6
15,361,Combat Tactics and Self-Defense,2,7
15,361,Combat Tactics and Self-Defense,2,9
15,361,Combat Tactics and Self-Defense,2,14
15,361,Combat Tactics and Self-Defense,2,13
15,361,Community Building and Social Organization,1,12.5
15,361,Community Building and Social Organization,1,13
15,361,Community Building and Social Organization,1,10
15,361,Community Building and Social Organization,1,12
15,361,Community Building and Social Organization,1,8.5
15,361,Community Building and Social Organization,1,10
15,361,Community Building and Social Organization,1,13.5
15,361,Mechanical Engineering and Vehicle Repair,1,12
15,361,Mechanical Engineering and Vehicle Repair,1,9
15,361,Mechanical Engineering and Vehicle Repair,1,6
15,361,Mechanical Engineering and Vehicle Repair,1,6
15,361,Mechanical Engineering and Vehicle Repair,1,15
15,361,Mechanical Engineering and Vehicle Repair,1,9
15,361,Moral Philosophy and Ethical Decision-Making,1,15
15,361,Moral Philosophy and Ethical Decision-Making,1,14
15,361,Moral Philosophy and Ethical Decision-Making,1,13
15,361,Moral Philosophy and Ethical Decision-Making,1,14
15,361,Post-Apocalyptic History and Archaeology,2,10.8
15,361,Post-Apocalyptic History and Archaeology,2,11
15,361,Post-Apocalyptic History and Archaeology,2,9.9
15,361,Post-Apocalyptic History and Archaeology,2,8.9
15,361,Radiation Ecology and Environmental Science,1,9.8
15,361,Radiation Ecology and Environmental Science,1,2.3
15,361,Radiation Ecology and Environmental Science,1,4.1
15,361,Radiation Ecology and Environmental Science,1,8
15,361,Renewable Energy and Sustainable Living,1,9.5
15,361,Renewable Energy and Sustainable Living,1,11
15,361,Renewable Energy and Sustainable Living,1,9.5
15,361,Renewable Energy and Sustainable Living,1,10.5
15,361,Renewable Energy and Sustainable Living,1,14.5
15,361,Renewable Energy and Sustainable Living,1,9.5
15,361,Renewable Energy and Sustainable Living,1,10
15,361,Scavenging and Resource Management,2,19.5
15,361,Scavenging and Resource Management,2,12.25
15,361,Scavenging and Resource Management,2,15.5
15,361,Scavenging and Resource Management,2,7.75
15,361,Scavenging and Resource Management,2,7.25
15,361,Survival Skills and Wilderness Medicine,2,12
15,361,Survival Skills and Wilderness Medicine,2,12.75
15,361,Survival Skills and Wilderness Medicine,2,11.75
15,361,Survival Skills and Wilderness Medicine,2,8.5
15,361,Survival Skills and Wilderness Medicine,2,12.25
15,376,Art and Expression in a Post-Apocalyptic World,3,9.9
15,376,Art and Expression in a Post-Apocalyptic World,3,10.8
15,376,Art and Expression in a Post-Apocalyptic World,3,15.8
15,376,Art and Expression in a Post-Apocalyptic World,3,8.5
15,376,Art and Expression in a Post-Apocalyptic World,3,10.4
15,376,Art and Expression in a Post-Apocalyptic World,3,15.5
15,376,Art and Expression in a Post-Apocalyptic World,3,10
15,376,Combat Tactics and Self-Defense,2,8
15,376,Combat Tactics and Self-Defense,2,15
15,376,Combat Tactics and Self-Defense,2,8
15,376,Combat Tactics and Self-Defense,2,5
15,376,Community Building and Social Organization,1,4.5
15,376,Community Building and Social Organization,1,14
15,376,Community Building and Social Organization,1,11
15,376,Community Building and Social Organization,1,10
15,376,Community Building and Social Organization,1,11.5
15,376,Community Building and Social Organization,1,12
15,376,Community Building and Social Organization,1,12.5
15,376,Mechanical Engineering and Vehicle Repair,1,9
15,376,Mechanical Engineering and Vehicle Repair,1,5
15,376,Mechanical Engineering and Vehicle Repair,1,8
15,376,Mechanical Engineering and Vehicle Repair,1,11
15,376,Mechanical Engineering and Vehicle Repair,1,12
15,376,Mechanical Engineering and Vehicle Repair,1,10
15,376,Moral Philosophy and Ethical Decision-Making,1,12
15,376,Moral Philosophy and Ethical Decision-Making,1,13
15,376,Moral Philosophy and Ethical Decision-Making,1,16
15,376,Post-Apocalyptic History and Archaeology,2,9.3
15,376,Post-Apocalyptic History and Archaeology,2,11.8
15,376,Post-Apocalyptic History and Archaeology,2,10.6
15,376,Post-Apocalyptic History and Archaeology,2,9.1
15,376,Radiation Ecology and Environmental Science,1,0.4
15,376,Radiation Ecology and Environmental Science,1,9.9
15,376,Radiation Ecology and Environmental Science,1,9.2
15,376,Radiation Ecology and Environmental Science,1,10.2
15,376,Renewable Energy and Sustainable Living,1,12
15,376,Renewable Energy and Sustainable Living,1,9
15,376,Renewable Energy and Sustainable Living,1,7.5
15,376,Renewable Energy and Sustainable Living,1,7.5
15,376,Renewable Energy and Sustainable Living,1,9
15,376,Renewable Energy and Sustainable Living,1,12
15,376,Renewable Energy and Sustainable Living,1,6
15,376,Scavenging and Resource Management,2,13.25
15,376,Scavenging and Resource Management,2,11.5
15,376,Scavenging and Resource Management,2,12.5
15,376,Scavenging and Resource Management,2,10.75
15,376,Scavenging and Resource Management,2,7.75
15,376,Survival Skills and Wilderness Medicine,2,12.75
15,376,Survival Skills and Wilderness Medicine,2,10.5
15,376,Survival Skills and Wilderness Medicine,2,14.25
15,376,Survival Skills and Wilderness Medicine,2,11.5
15,376,Survival Skills and Wilderness Medicine,2,12.75
15,392,Art and Expression in a Post-Apocalyptic World,3,7.6
15,392,Art and Expression in a Post-Apocalyptic World,3,16.9
15,392,Art and Expression in a Post-Apocalyptic World,3,14.1
15,392,Art and Expression in a Post-Apocalyptic World,3,12.1
15,392,Art and Expression in a Post-Apocalyptic World,3,12.6
15,392,Art and Expression in a Post-Apocalyptic World,3,10.5
15,392,Art and Expression in a Post-Apocalyptic World,3,12.3
15,392,Combat Tactics and Self-Defense,2,13
15,392,Combat Tactics and Self-Defense,2,12
15,392,Combat Tactics and Self-Defense,2,7
15,392,Combat Tactics and Self-Defense,2,6
15,392,Community Building and Social Organization,1,3
15,392,Community Building and Social Organization,1,8.5
15,392,Community Building and Social Organization,1,11.5
15,392,Community Building and Social Organization,1,10.5
15,392,Community Building and Social Organization,1,10.5
15,392,Community Building and Social Organization,1,12.5
15,392,Community Building and Social Organization,1,5.5
15,392,Mechanical Engineering and Vehicle Repair,1,12
15,392,Mechanical Engineering and Vehicle Repair,1,12
15,392,Mechanical Engineering and Vehicle Repair,1,6
15,392,Mechanical Engineering and Vehicle Repair,1,14
15,392,Mechanical Engineering and Vehicle Repair,1,8
15,392,Moral Philosophy and Ethical Decision-Making,1,17
15,392,Moral Philosophy and Ethical Decision-Making,1,16
15,392,Moral Philosophy and Ethical Decision-Making,1,14
15,392,Moral Philosophy and Ethical Decision-Making,1,13
15,392,Post-Apocalyptic History and Archaeology,2,12.2
15,392,Post-Apocalyptic History and Archaeology,2,10
15,392,Post-Apocalyptic History and Archaeology,2,12.3
15,392,Radiation Ecology and Environmental Science,1,5.6
15,392,Radiation Ecology and Environmental Science,1,13.3
15,392,Radiation Ecology and Environmental Science,1,10.1
15,392,Radiation Ecology and Environmental Science,1,10.9
15,392,Renewable Energy and Sustainable Living,1,15
15,392,Renewable Energy and Sustainable Living,1,4.5
15,392,Renewable Energy and Sustainable Living,1,11
15,392,Renewable Energy and Sustainable Living,1,6.5
15,392,Renewable Energy and Sustainable Living,1,11.5
15,392,Renewable Energy and Sustainable Living,1,10.5
15,392,Renewable Energy and Sustainable Living,1,15.5
15,392,Scavenging and Resource Management,2,17.25
15,392,Scavenging and Resource Management,2,17.5
15,392,Scavenging and Resource Management,2,12
15,392,Scavenging and Resource Management,2,9.5
15,392,Scavenging and Resource Management,2,16.75
15,392,Survival Skills and Wilderness Medicine,2,11.25
15,392,Survival Skills and Wilderness Medicine,2,12.5
15,392,Survival Skills and Wilderness Medicine,2,12
15,392,Survival Skills and Wilderness Medicine,2,13
15,434,Art and Expression in a Post-Apocalyptic World,3,14
15,434,Art and Expression in a Post-Apocalyptic World,3,9.9
15,434,Art and Expression in a Post-Apocalyptic World,3,9.3
15,434,Art and Expression in a Post-Apocalyptic World,3,9.3
15,434,Art and Expression in a Post-Apocalyptic World,3,15.6
15,434,Art and Expression in a Post-Apocalyptic World,3,19.1
15,434,Art and Expression in a Post-Apocalyptic World,3,13.1
15,434,Combat Tactics and Self-Defense,2,15
15,434,Combat Tactics and Self-Defense,2,8
15,434,Combat Tactics and Self-Defense,2,10
15,434,Combat Tactics and Self-Defense,2,12
15,434,Community Building and Social Organization,1,8
15,434,Community Building and Social Organization,1,10
15,434,Community Building and Social Organization,1,11.5
15,434,Community Building and Social Organization,1,11
15,434,Community Building and Social Organization,1,9
15,434,Community Building and Social Organization,1,14.5
15,434,Community Building and Social Organization,1,11.5
15,434,Mechanical Engineering and Vehicle Repair,1,11
15,434,Mechanical Engineering and Vehicle Repair,1,10
15,434,Mechanical Engineering and Vehicle Repair,1,10
15,434,Mechanical Engineering and Vehicle Repair,1,8
15,434,Mechanical Engineering and Vehicle Repair,1,13
15,434,Mechanical Engineering and Vehicle Repair,1,10
15,434,Moral Philosophy and Ethical Decision-Making,1,15
15,434,Moral Philosophy and Ethical Decision-Making,1,15
15,434,Moral Philosophy and Ethical Decision-Making,1,16
15,434,Post-Apocalyptic History and Archaeology,2,11.9
15,434,Post-Apocalyptic History and Archaeology,2,9.8
15,434,Post-Apocalyptic History and Archaeology,2,11.3
15,434,Post-Apocalyptic History and Archaeology,2,10.2
15,434,Radiation Ecology and Environmental Science,1,7.6
15,434,Radiation Ecology and Environmental Science,1,15.7
15,434,Radiation Ecology and Environmental Science,1,6.9
15,434,Radiation Ecology and Environmental Science,1,8.5
15,434,Renewable Energy and Sustainable Living,1,11
15,434,Renewable Energy and Sustainable Living,1,8
15,434,Renewable Energy and Sustainable Living,1,0
15,434,Renewable Energy and Sustainable Living,1,9
15,434,Renewable Energy and Sustainable Living,1,12
15,434,Renewable Energy and Sustainable Living,1,11.5
15,434,Scavenging and Resource Management,2,11.75
15,434,Scavenging and Resource Management,2,13
15,434,Scavenging and Resource Management,2,15.25
15,434,Scavenging and Resource Management,2,16
15,434,Scavenging and Resource Management,2,10.25
15,434,Survival Skills and Wilderness Medicine,2,13.75
15,434,Survival Skills and Wilderness Medicine,2,10.25
15,434,Survival Skills and Wilderness Medicine,2,14.5
15,434,Survival Skills and Wilderness Medicine,2,14.5
15,434,Survival Skills and Wilderness Medicine,2,10.25
15,438,Art and Expression in a Post-Apocalyptic World,3,8.4
15,438,Art and Expression in a Post-Apocalyptic World,3,16
15,438,Art and Expression in a Post-Apocalyptic World,3,13.8
15,438,Art and Expression in a Post-Apocalyptic World,3,16.4
15,438,Art and Expression in a Post-Apocalyptic World,3,15.5
15,438,Art and Expression in a Post-Apocalyptic World,3,12.1
15,438,Combat Tactics and Self-Defense,2,15
15,438,Combat Tactics and Self-Defense,2,14
15,438,Combat Tactics and Self-Defense,2,15
15,438,Combat Tactics and Self-Defense,2,12
15,438,Community Building and Social Organization,1,12
15,438,Community Building and Social Organization,1,14
15,438,Community Building and Social Organization,1,9.5
15,438,Community Building and Social Organization,1,10.5
15,438,Community Building and Social Organization,1,9
15,438,Community Building and Social Organization,1,11.5
15,438,Community Building and Social Organization,1,11.5
15,438,Mechanical Engineering and Vehicle Repair,1,12
15,438,Mechanical Engineering and Vehicle Repair,1,15
15,438,Mechanical Engineering and Vehicle Repair,1,13
15,438,Mechanical Engineering and Vehicle Repair,1,10
15,438,Mechanical Engineering and Vehicle Repair,1,8
15,438,Mechanical Engineering and Vehicle Repair,1,8
15,438,Moral Philosophy and Ethical Decision-Making,1,17
15,438,Moral Philosophy and Ethical Decision-Making,1,15
15,438,Moral Philosophy and Ethical Decision-Making,1,11
15,438,Moral Philosophy and Ethical Decision-Making,1,14
15,438,Post-Apocalyptic History and Archaeology,2,10.5
15,438,Post-Apocalyptic History and Archaeology,2,10.6
15,438,Post-Apocalyptic History and Archaeology,2,8
15,438,Post-Apocalyptic History and Archaeology,2,11.1
15,438,Radiation Ecology and Environmental Science,1,7.8
15,438,Radiation Ecology and Environmental Science,1,11.1
15,438,Radiation Ecology and Environmental Science,1,9.9
15,438,Radiation Ecology and Environmental Science,1,8.2
15,438,Renewable Energy and Sustainable Living,1,6
15,438,Renewable Energy and Sustainable Living,1,10.5
15,438,Renewable Energy and Sustainable Living,1,7.5
15,438,Renewable Energy and Sustainable Living,1,10
15,438,Renewable Energy and Sustainable Living,1,5.5
15,438,Renewable Energy and Sustainable Living,1,7.5
15,438,Renewable Energy and Sustainable Living,1,16
15,438,Scavenging and Resource Management,2,13.75
15,438,Scavenging and Resource Management,2,12
15,438,Scavenging and Resource Management,2,12.5
15,438,Scavenging and Resource Management,2,16.5
15,438,Scavenging and Resource Management,2,14.75
15,438,Survival Skills and Wilderness Medicine,2,12.5
15,438,Survival Skills and Wilderness Medicine,2,10.75
15,438,Survival Skills and Wilderness Medicine,2,11.5
15,438,Survival Skills and Wilderness Medicine,2,10.25
15,438,Survival Skills and Wilderness Medicine,2,13.5
15,440,Art and Expression in a Post-Apocalyptic World,3,12.8
15,440,Art and Expression in a Post-Apocalyptic World,3,10.8
15,440,Art and Expression in a Post-Apocalyptic World,3,10.9
15,440,Art and Expression in a Post-Apocalyptic World,3,8.9
